luxes, temp, hum, curr, volt, power, dd,hh,mm
0,4,75,0,0.03,0,16,6,17
0,4,76,0,0.01,0,16,6,12
0,4,78,0,0.01,0,16,6,7
0,4,78,0,0,0,16,6,2
0,4,84,0,0,0,16,5,57
0,5,88,0,0,0,16,5,52
0,4,88,0,0,0,16,5,47
0,4,89,0,0,0,16,5,42
0,4,90,0,0,0,16,5,37
0,4,94,0,0,0,16,5,32
0,4,94,0,0,0,16,5,27
0,4,94,0,0,0,16,5,22
0,4,94,0,0,0,16,5,17
0,4,94,0,0,0,16,5,12
0,4,94,0,0,0,16,5,7
0,5,98,0,0,0,16,5,2
0,5,98,0,0,0,16,4,57
0,5,98,0,0,0,16,4,52
0,5,99,0,0,0,16,4,47
0,5,98,0,0,0,16,4,42
0,5,98,0,0,0,16,4,37
0,5,99,0,0,0,16,4,32
0,5,100,0,0,0,16,4,27
0,5,99,0,0,0,16,4,22
0,5,97,0,0,0,16,4,17
0,5,92,0,0,0,16,4,12
0,5,87,0,0,0,16,4,7
0,6,89,0,0,0,16,4,2
0,6,84,0,0,0,16,3,57
0,6,80,0,0,0,16,3,52
0,6,77,0,0,0,16,3,47
0,6,73,0,0,0,16,3,42
0,6,72,0,0,0,16,3,37
0,6,71,0,0,0,16,3,32
0,6,72,0,0,0,16,3,27
0,6,73,0,0,0,16,3,22
0,6,74,0,0,0,16,3,17
0,6,72,0,0,0,16,3,12
0,6,71,0,0,0,16,3,7
0,6,71,0,0,0,16,3,2
0,7,71,0,0,0,16,2,57
0,7,71,0,0,0,16,2,52
0,7,77,0,0,0,16,2,47
0,7,85,0,0,0,16,2,42
0,7,88,0,0,0,16,2,37
0,7,89,0,0,0,16,2,32
0,7,92,0,0,0,16,2,27
0,7,93,0,0,0,16,2,22
0,7,94,0,0,0,16,2,17
0,6,91,0,0,0,16,2,12
0,6,85,0,0,0,16,2,7
0,7,78,0,0,0,16,2,2
0,7,75,0,0,0,16,1,57
0,7,74,0,0,0,16,1,52
0,7,73,0,0,0,16,1,47
0,7,72,0,0,0,16,1,42
0,7,70,0,0,0,16,1,37
0,7,70,0,0,0,16,1,32
0,8,69,0,0,0,16,1,27
0,8,70,0,0,0,16,1,22
0,8,69,0,0,0,16,1,17
0,8,71,0,0,0,16,1,12
0,8,69,0,0,0,16,1,7
0,8,69,0,0,0,16,1,2
0,8,69,0,0,0,16,0,57
0,8,69,0,0,0,16,0,52
0,8,69,0,0,0,16,0,47
0,8,70,0,0,0,16,0,42
0,8,70,0,0,0,16,0,37
0,8,73,0,0,0,16,0,32
0,8,78,0,0,0,16,0,27
0,8,81,0,0,0,16,0,22
0,8,79,0,0,0,16,0,17
0,8,77,0,0,0,16,0,12
0,8,75,0,0,0,16,0,7
0,8,73,0,0,0,16,0,2
0,9,72,0,0,0,15,23,57
0,9,72,0,0,0,15,23,52
0,9,73,0,0,0,15,23,47
0,9,73,0,0.01,0,15,23,42
0,9,75,0,0.01,0,15,23,37
0,9,78,0,0.01,0,15,23,32
0,9,81,0,0.01,0,15,23,27
0,9,74,0,0.01,0,15,23,22
0,9,74,0,0.01,0,15,23,17
0,9,76,0,0.01,0,15,23,12
0,9,74,0,0.01,0,15,23,7
0,9,75,0,0.01,0,15,23,2
0,9,75,0,0.01,0,15,22,57
0,9,74,0,0.01,0,15,22,52
0,9,75,0,0.01,0,15,22,47
0,10,77,0,0.01,0,15,22,42
0,10,80,0,0.01,0,15,22,37
0,10,80,0,0.01,0,15,22,32
0,10,80,0,0.01,0,15,22,27
0,10,79,0,0.01,0,15,22,22
0,10,81,0,0.01,0,15,22,17
0,10,82,0,0.01,0,15,22,12
0,10,85,0,0.01,0,15,22,7
0,10,88,0,0.01,0,15,22,2
0,10,91,0,0.01,0,15,21,57
0,10,89,0,0.01,0,15,21,52
0,10,89,0,0.01,0,15,21,47
0,10,99,0,0.01,0,15,21,42
0,10,96,0,0.01,0,15,21,37
0,10,95,0,0.01,0,15,21,32
0,10,100,0,0.01,0,15,21,27
0,10,99,0,0.01,0,15,21,22
0,10,100,0,0.01,0,15,21,17
0,10,99,0,0.01,0,15,21,12
0,10,100,0,0.01,0,15,21,7
0,10,99,0,0.01,0,15,21,2
0,11,100,0,0.01,0,15,20,57
0,11,99,0,0.01,0,15,20,52
0,11,100,0,0.01,0,15,20,47
0,11,99,0,0.01,0,15,20,42
0,11,100,0,0.01,0,15,20,37
0,11,99,0,0.01,0,15,20,32
0,11,100,0,0.01,0,15,20,27
0,12,99,0,0.01,0,15,20,22
0,12,100,0,0.01,0,15,20,17
0,12,99,0,0.01,0,15,20,12
0,12,100,0,0.01,0,15,20,7
0,12,99,0,0.01,0,15,20,2
0,12,100,0,0.01,0,15,19,57
0,12,99,0,0.01,0,15,19,52
0,12,99,0,0.01,0,15,19,47
0,12,99,0,0.01,0,15,19,42
0,12,97,0,0.01,0,15,19,37
0,12,96,0,0.01,0,15,19,32
0,12,96,0,0.01,0,15,19,27
0,13,96,0,0.01,0,15,19,22
0,13,95,0,0.01,0,15,19,17
0,13,94,0,0.01,0,15,19,12
0,13,92,0,0.01,0,15,19,7
0,13,93,0,0.01,0,15,19,2
0,13,93,0,0.01,0,15,18,57
0,13,92,0,0.01,0,15,18,52
0.01,13,93,0,0.02,0,15,18,47
0.05,13,94,0,0.04,0,15,18,42
0.18,13,93,0,0.12,0,15,18,37
0.61,13,93,0,0.41,0,15,18,32
2.28,13,92,0,1.47,0,15,18,27
8.73,13,91,0,4.66,0,15,18,22
29.92,14,90,0,9.93,0.01,15,18,17
80,14,89,0,14.2,0.01,15,18,12
166.88,14,88,0,14.65,0.01,15,18,7
293.92,14,86,0,14.65,0.04,15,18,2
451.52,15,84,0.01,14.65,0.09,15,17,57
626.56,15,83,0.01,14.65,0.14,15,17,52
803.2,16,80,0.01,14.66,0.2,15,17,47
993.92,17,76,0.02,14.66,0.26,15,17,42
1192.96,18,70,0.02,14.66,0.31,15,17,37
2877.44,19,68,0.04,14.66,0.55,15,17,32
4062.72,19,67,0.05,14.67,0.77,15,17,27
4866.56,20,64,0.07,14.69,1.02,15,17,22
5542.4,21,63,0.09,14.7,1.32,15,17,17
5734.4,21,62,0.11,14.71,1.68,15,17,12
6497.28,21,60,0.14,14.73,2.06,15,17,7
7836.16,22,60,0.16,14.74,2.38,15,17,2
8939.52,22,59,0.18,14.76,2.68,15,16,57
10222.08,21,60,0.21,14.77,3.1,15,16,52
3304.96,21,60,0.07,14.69,1.01,15,16,47
12267.52,22,59,0.25,14.79,3.71,15,16,42
3855.36,21,62,0.09,14.69,1.27,15,16,37
8773.12,24,54,0.19,14.76,2.85,15,16,32
5936.64,23,57,0.13,14.72,1.93,15,16,27
14458.88,25,51,0.32,14.83,4.83,15,16,22
13511.68,26,50,0.32,14.83,4.76,15,16,17
15493.12,27,48,0.36,14.85,5.29,15,16,12
15759.36,26,50,0.37,14.85,5.48,15,16,7
15825.92,26,50,0.38,14.86,5.59,15,16,2
17940.48,25,53,0.41,14.88,6.07,15,15,57
7513.6,23,55,0.16,14.74,2.39,15,15,52
22374.4,26,49,0.44,14.9,6.57,15,15,47
23183.36,23,56,0.47,14.91,6.94,15,15,42
5158.4,22,58,0.11,14.71,1.65,15,15,37
4561.92,25,52,0.1,14.7,1.45,15,15,32
23418.88,29,44,0.48,14.92,7.18,15,15,27
27023.36,28,45,0.51,14.94,7.64,15,15,22
28456.96,28,45,0.52,14.95,7.77,15,15,17
6745.6,25,50,0.14,14.73,2.1,15,15,12
21514.24,30,42,0.44,14.89,6.48,15,15,7
19082.24,25,50,0.44,14.89,6.48,15,15,2
28774.4,29,43,0.59,14.99,8.85,15,14,57
23889.92,24,54,0.5,14.94,7.54,15,14,52
6228.48,24,52,0.14,14.73,2.02,15,14,47
8389.12,23,53,0.18,14.75,2.69,15,14,42
5168.64,25,49,0.11,14.71,1.64,15,14,37
4912.64,29,40,0.1,14.7,1.55,15,14,32
30228.48,32,37,0.6,14.99,9.01,15,14,27
33689.6,30,41,0.63,15.01,9.54,15,14,22
33187.84,35,34,0.61,15,9.19,15,14,17
31754.24,36,33,0.59,14.99,8.86,15,14,12
19829.76,36,32,0.39,14.87,5.8,15,14,7
33904.64,36,32,0.62,15,9.23,15,14,2
39168,35,33,0.63,15.01,9.43,15,13,57
39168,32,38,0.7,15.05,10.53,15,13,52
8128,33,36,0.17,14.74,2.47,15,13,47
38840.32,38,30,0.63,15.01,9.38,15,13,42
40632.32,38,30,0.64,15.01,9.57,15,13,37
39813.12,35,35,0.63,15,9.4,15,13,32
40693.76,37,32,0.61,15,9.17,15,13,27
39219.2,35,34,0.59,14.98,8.85,15,13,22
39946.24,36,34,0.61,15,9.08,15,13,17
40181.76,33,37,0.61,15,9.19,15,13,12
41502.72,37,33,0.61,15,9.19,15,13,7
41697.28,34,37,0.62,15,9.34,15,13,2
42536.96,37,32,0.62,15,9.34,15,12,57
42209.28,36,33,0.62,15,9.32,15,12,52
42659.84,33,36,0.63,15.01,9.43,15,12,47
42823.68,34,35,0.63,15.02,9.51,15,12,42
43520,36,32,0.63,15.02,9.47,15,12,37
43479.04,34,36,0.63,15.01,9.46,15,12,32
43048.96,34,35,0.63,15.01,9.5,15,12,27
41820.16,34,36,0.62,15,9.32,15,12,22
41451.52,37,34,0.62,15,9.28,15,12,17
40908.8,35,35,0.62,15,9.27,15,12,12
40345.6,34,36,0.62,15,9.36,15,12,7
39567.36,33,38,0.62,15,9.32,15,12,2
39188.48,33,38,0.62,15.01,9.34,15,11,57
35788.8,30,41,0.63,15.01,9.42,15,11,52
36085.76,30,42,0.62,15,9.32,15,11,47
36085.76,32,40,0.62,15.01,9.32,15,11,42
35921.92,31,40,0.62,15,9.27,15,11,37
35532.8,34,36,0.61,14.99,9.13,15,11,32
37693.44,34,37,0.62,14.99,9.22,15,11,27
36751.36,32,40,0.61,14.99,9.2,15,11,22
34621.44,29,43,0.61,14.99,9.09,15,11,17
32481.28,31,39,0.61,14.99,9.06,15,11,12
30095.36,30,42,0.61,14.99,9.08,15,11,7
27985.92,28,46,0.59,14.98,8.9,15,11,2
28917.76,29,44,0.59,14.98,8.9,15,10,57
30074.88,28,45,0.59,14.98,8.82,15,10,52
31180.8,26,50,0.58,14.98,8.72,15,10,47
30136.32,26,49,0.57,14.97,8.51,15,10,42
28272.64,26,52,0.56,14.96,8.42,15,10,37
26593.28,25,52,0.56,14.96,8.33,15,10,32
25200.64,24,53,0.55,14.96,8.28,15,10,27
25077.76,26,52,0.54,14.95,8.09,15,10,22
27351.04,25,53,0.55,14.95,8.15,15,10,17
30279.68,27,47,0.58,14.98,8.65,15,10,12
31754.24,27,48,0.61,14.98,9.1,15,10,7
28590.08,26,52,0.57,14.97,8.6,15,10,2
27985.92,27,51,0.56,14.96,8.38,15,9,57
28907.52,26,50,0.59,14.98,8.82,15,9,52
26511.36,23,58,0.55,14.95,8.2,15,9,47
19573.76,22,59,0.42,14.88,6.31,15,9,42
26101.76,23,63,0.55,14.96,8.2,15,9,37
15488,17,75,0.35,14.84,5.2,15,9,32
16768,16,79,0.39,14.86,5.85,15,9,27
10624,13,94,0.25,14.79,3.7,15,9,22
8040.96,12,98,0.19,14.74,2.73,15,9,17
7987.2,12,97,0.19,14.75,2.79,15,9,12
8427.52,12,97,0.19,14.75,2.84,15,9,7
8422.4,13,90,0.2,14.75,2.96,15,9,2
14909.44,15,89,0.38,14.85,5.61,15,8,57
11187.2,13,95,0.3,14.82,4.44,15,8,52
9548.8,12,94,0.29,14.81,4.29,15,8,47
6740.48,11,99,0.27,14.8,3.98,15,8,42
5130.24,10,100,0.22,14.77,3.19,15,8,37
5194.24,9,99,0.23,14.77,3.35,15,8,32
4083.2,8,100,0.17,14.74,2.51,15,8,27
4126.72,8,99,0.19,14.75,2.73,15,8,22
3366.4,8,100,0.13,14.72,1.92,15,8,17
4193.28,8,99,0.16,14.74,2.39,15,8,12
3461.12,7,100,0.13,14.71,1.84,15,8,7
3494.4,6,99,0.12,14.72,1.77,15,8,2
2854.4,6,100,0.09,14.69,1.4,15,7,57
2391.04,5,99,0.08,14.68,1.14,15,7,52
2147.84,5,100,0.07,14.69,1.05,15,7,47
2040.32,5,99,0.07,14.69,0.99,15,7,42
1921.28,5,100,0.06,14.68,0.86,15,7,37
1619.2,4,99,0.05,14.68,0.72,15,7,32
1276.16,4,100,0.04,14.67,0.59,15,7,27
1013.76,3,99,0.03,14.66,0.42,15,7,22
805.12,3,100,0.02,14.66,0.31,15,7,17
613.76,2,99,0.01,14.66,0.22,15,7,12
454.4,2,100,0.01,14.66,0.14,15,7,7
321.6,3,99,0.01,14.65,0.09,15,7,2
210.4,2,100,0,14.65,0.05,15,6,57
118.4,3,99,0,14.65,0.01,15,6,52
54.16,2,100,0,14.37,0,15,6,47
19.36,3,99,0,9.47,0,15,6,42
5.49,3,100,0,4.15,0,15,6,37
1.35,3,99,0,1.15,0,15,6,32
0.33,3,100,0,0.31,0,15,6,27
0.09,2,99,0,0.1,0,15,6,22
0.01,2,100,0,0.04,0,15,6,17
0,3,99,0,0.01,0,15,6,12
0,3,100,0,0.01,0,15,6,7
0,2,99,0,0.01,0,15,6,2
0,3,100,0,0.01,0,15,5,57
0,3,99,0,0,0,15,5,52
0,3,100,0,0,0,15,5,47
0,3,99,0,0,0,15,5,42
0,3,100,0,0,0,15,5,37
0,3,99,0,0,0,15,5,32
0,3,100,0,0,0,15,5,27
0,3,99,0,0,0,15,5,22
0,3,100,0,0,0,15,5,17
0,3,99,0,0,0,15,5,12
0,3,100,0,0,0,15,5,7
0,3,99,0,0,0,15,5,2
0,3,100,0,0,0,15,4,57
0,3,99,0,0,0,15,4,52
0,3,0,0,0,0,15,4,47
0,3,99,0,0,0,15,4,42
0,3,100,0,0,0,15,4,37
0,3,99,0,0,0,15,4,32
0,3,100,0,0,0,15,4,27
0,4,99,0,0,0,15,4,22
0,4,100,0,0,0,15,4,17
0,4,99,0,0,0,15,4,12
0,4,100,0,0,0,15,4,7
0,4,99,0,0,0,15,4,2
0,4,100,0,0,0,15,3,57
0,4,99,0,0,0,15,3,52
0,4,100,0,0,0,15,3,47
0,4,99,0,0,0,15,3,42
0,4,100,0,0,0,15,3,37
0,4,99,0,0,0,15,3,32
0,4,100,0,0,0,15,3,27
0,4,99,0,0,0,15,3,22
0,4,100,0,0,0,15,3,17
0,4,99,0,0,0,15,3,12
0,4,100,0,0,0,15,3,7
0,4,99,0,0.01,0,15,3,2
0,4,100,0,0,0,15,2,57
0,4,99,0,0,0,15,2,52
0,4,100,0,0,0,15,2,47
0,4,99,0,0,0,15,2,42
0,4,100,0,0,0,15,2,37
0,4,99,0,0,0,15,2,32
0,4,100,0,0,0,15,2,27
0,4,99,0,0,0,15,2,22
0,4,100,0,0,0,15,2,17
0,4,99,0,0,0,15,2,12
0,4,0,0,0,0,15,2,7
0,4,0,0,0,0,15,2,2
0,4,0,0,0,0,15,1,57
0,4,0,0,0,0,15,1,52
0,4,0,0,0,0,15,1,47
0,5,0,0,0,0,15,1,42
0,5,22,0,0,0,15,1,37
0,5,41,0,0,0,15,1,32
0,5,49,0,0,0,15,1,27
0,5,60,0,0,0,15,1,22
0,5,66,0,0,0,15,1,17
0,5,78,0,0,0,15,1,12
0,5,93,0,0,0,15,1,7
0,5,94,0,0,0,15,1,2
0,5,100,0,0,0,15,0,57
0,5,99,0,0,0,15,0,52
0,5,100,0,0,0,15,0,47
0,5,99,0,0,0,15,0,42
0,5,100,0,0,0,15,0,37
0,5,99,0,0,0,15,0,32
0,5,100,0,0,0,15,0,27
0,5,99,0,0,0,15,0,22
0,5,100,0,0,0,15,0,17
0,5,99,0,0,0,15,0,12
0,5,100,0,0,0,15,0,7
0,6,99,0,0,0,15,0,2
0,6,100,0,0,0,14,23,57
0,6,99,0,0,0,14,23,52
0,6,100,0,0,0,14,23,47
0,6,99,0,0,0,14,23,42
0,6,100,0,0,0,14,23,37
0,6,99,0,0,0,14,23,32
0,6,100,0,0,0,14,23,27
0,6,99,0,0,0,14,23,22
0,6,100,0,0,0,14,23,17
0,6,99,0,0,0,14,23,12
0,6,100,0,0,0,14,23,7
0,6,99,0,0,0,14,23,2
0,6,100,0,0,0,14,22,57
0,6,99,0,0,0,14,22,52
0,6,100,0,0,0,14,22,47
0,6,99,0,0,0,14,22,42
0,6,100,0,0,0,14,22,37
0,6,99,0,0.01,0,14,22,32
0,7,100,0,0.01,0,14,22,27
0,6,99,0,0.01,0,14,22,22
0,7,100,0,0.01,0,14,22,17
0,7,99,0,0.01,0,14,22,12
0,7,100,0,0.01,0,14,22,7
0,7,99,0,0.01,0,14,22,2
0,7,100,0,0.01,0,14,21,57
0,7,99,0,0.01,0,14,21,52
0,7,100,0,0.01,0,14,21,47
0,7,99,0,0.01,0,14,21,42
0,8,100,0,0.01,0,14,21,37
0,8,99,0,0.01,0,14,21,32
0,8,100,0,0.01,0,14,21,27
0,8,99,0,0.01,0,14,21,22
0,9,100,0,0.01,0,14,21,17
0,9,99,0,0.01,0,14,21,12
0,9,100,0,0.01,0,14,21,7
0,10,99,0,0.02,0,14,21,2
0,10,100,0,0.02,0,14,20,57
0,10,99,0,0.02,0,14,20,52
0.01,10,100,0,0.03,0,14,20,47
0.02,10,99,0,0.03,0,14,20,42
0.01,9,100,0,0.03,0,14,20,37
0,10,99,0,0.01,0,14,20,32
0,10,100,0,0.01,0,14,20,27
0,10,99,0,0.02,0,14,20,22
0.02,11,100,0,0.03,0,14,20,17
0.06,11,99,0,0.05,0,14,20,12
0.07,11,100,0,0.05,0,14,20,7
0.07,11,99,0,0.06,0,14,20,2
0.07,11,100,0,0.05,0,14,19,57
0.06,11,99,0,0.05,0,14,19,52
0.03,11,100,0,0.04,0,14,19,47
0.04,11,99,0,0.04,0,14,19,42
0.03,11,100,0,0.04,0,14,19,37
0.02,10,99,0,0.03,0,14,19,32
0.01,10,100,0,0.03,0,14,19,27
0,10,99,0,0.02,0,14,19,22
0,10,100,0,0.02,0,14,19,17
0,10,99,0,0.02,0,14,19,12
0,11,100,0,0.02,0,14,19,7
0.01,11,99,0,0.03,0,14,19,2
0.03,11,100,0,0.04,0,14,18,57
0.03,11,99,0,0.04,0,14,18,52
0.05,11,99,0,0.05,0,14,18,47
0.06,11,97,0,0.05,0,14,18,42
0.14,11,100,0,0.1,0,14,18,37
0.41,11,99,0,0.27,0,14,18,32
1.38,11,100,0,0.93,0,14,18,27
3.95,11,99,0,2.5,0,14,18,22
16.25,11,98,0,6.98,0,14,18,17
52.24,12,99,0,12.35,0,14,18,12
98.4,12,98,0,14.64,0,14,18,7
128.64,12,95,0,14.64,0,14,18,2
180.48,12,94,0,14.64,0.01,14,17,57
255.52,12,93,0,14.65,0.04,14,17,52
379.84,12,93,0,14.65,0.08,14,17,47
598.08,13,92,0.01,14.65,0.13,14,17,42
1028.48,13,92,0.02,14.66,0.27,14,17,37
1335.04,13,90,0.03,14.66,0.37,14,17,32
1713.92,13,92,0.04,14.66,0.54,14,17,27
2041.6,13,90,0.05,14.67,0.67,14,17,22
2613.76,12,93,0.06,14.68,0.84,14,17,17
1953.28,13,90,0.04,14.67,0.6,14,17,12
2726.4,13,89,0.06,14.68,0.84,14,17,7
2163.2,13,88,0.05,14.67,0.67,14,17,2
2165.76,14,85,0.05,14.67,0.68,14,16,57
2055.68,14,83,0.05,14.67,0.67,14,16,52
2987.52,15,80,0.06,14.69,0.96,14,16,47
4943.36,16,76,0.11,14.71,1.61,14,16,42
7439.36,15,83,0.17,14.73,2.43,14,16,37
5657.6,15,81,0.13,14.72,1.86,14,16,32
4887.04,15,80,0.11,14.71,1.61,14,16,27
6351.36,16,77,0.14,14.72,2.06,14,16,22
5056,16,77,0.11,14.71,1.64,14,16,17
9336.32,16,77,0.21,14.77,3.06,14,16,12
7080.96,16,76,0.16,14.73,2.3,14,16,7
6650.88,16,77,0.15,14.74,2.23,14,16,2
6917.12,16,77,0.15,14.74,2.23,14,15,57
6259.2,16,77,0.14,14.73,2.09,14,15,52
7831.04,17,73,0.17,14.75,2.55,14,15,47
6080,16,74,0.14,14.72,1.98,14,15,42
6794.24,17,74,0.15,14.73,2.19,14,15,37
8558.08,17,72,0.19,14.75,2.79,14,15,32
10150.4,17,74,0.22,14.77,3.25,14,15,27
9797.12,17,72,0.22,14.77,3.17,14,15,22
8724.48,25,44.53,0.18,14.73,2.69,29,15,12
8184.32,29,40.07,0.18,14.73,2.6,29,15,7
16327.68,29,38.77,0.42,14.85,6.18,29,15,2
19957.76,30,36.03,0.5,14.9,7.45,29,14,57
15339.52,29,41.62,0.35,14.81,5.15,29,14,52
22681.6,29,39.18,0.51,14.9,7.65,29,14,47
23941.12,32,34.9,0.52,14.9,7.74,29,14,42
21217.28,36,30.67,0.44,14.86,6.52,29,14,37
29112.32,33,33.83,0.56,14.92,8.29,29,14,32
35450.88,31,35.82,0.58,14.93,8.63,29,14,27
36433.92,29,39.53,0.59,14.93,8.77,29,14,22
36270.08,30,38.46,0.59,14.94,8.76,29,14,17
30443.52,28,43.88,0.56,14.91,8.28,29,14,12
32614.4,33,34.63,0.54,14.91,8.01,29,14,7
19374.08,29,39.95,0.36,14.82,5.34,29,14,2
17607.68,28,45.04,0.33,14.8,4.89,29,13,57
37027.84,31,37.5,0.63,14.96,9.34,29,13,52
16102.4,29,42.47,0.31,14.8,4.57,29,13,47
43130.88,33,34.57,0.66,14.98,9.88,29,13,42
52817.92,32,35.88,0.7,14.99,10.53,29,13,37
36403.2,29,41.74,0.53,14.91,7.85,29,13,32
24084.48,33,34.82,0.39,14.84,5.82,29,13,27
47185.92,34,32.17,0.61,14.95,9.1,29,13,22
54558.72,32,36.6,0.74,15.01,11.03,29,13,17
56360.96,30,39.5,0.77,15.03,11.61,29,13,12
29440,34,31.66,0.44,14.86,6.58,29,13,7
54231.04,33,35.02,0.69,14.99,10.3,29,13,2
52326.4,29,39.73,0.7,15,10.56,29,12,57
52305.92,31,37.2,0.73,15,10.89,29,12,52
13122.56,29,42.47,0.25,14.77,3.64,29,12,47
83865.6,35,36.98,0.65,14.97,9.81,29,12,42
46284.8,30,41.69,0.71,15,10.69,29,12,37
41267.2,28,43.52,0.67,14.98,10.09,29,12,32
